名稱,分類,次分類,定位地址,回報地址,X坐標,Y座標,來源
北屯區-公有-軍功停車場,公共建設,停車場地,,,221562.6212,2675196.723,Open data
北屯區-公有-松榮停車場,公共建設,停車場地,,,221308.6105,2675190.589,Open data
北屯區-公有-軍福停車場,公共建設,停車場地,,,221084.2794,2674791.232,Open data
清水區-公有-牛罵頭停車場,公共建設,停車場地,,,206768.4976,2684818.636,Open data
西區-公有-自立停車場,公共建設,停車場地,,,216644.3416,2670496.057,Open data
東區-公有-忠孝停車場 ,公共建設,停車場地,,,218523.0404,2669809.555,Open data
豐原區-公所-環北站停車場,公共建設,停車場地,,,221467.8934,2683661.663,Open data
南區-公有(捷運大慶站)-大慶停車場,公共建設,停車場地,,,214382.8821,2668418.306,Open data
南區-公有-崇倫公園附設停車場,公共建設,停車場地,,,215270.7228,2669853.662,Open data
南區-公有-國資圖停車場,公共建設,停車場地,,,216600.9797,2669341.026,Open data
北區-公有-忠明路臨時停車場,公共建設,停車場地,,,216742.192,2673225.844,Open data
西屯區-民營-鼎盛BHW台灣中心廣場停車場,公共建設,停車場地,,,213134.7758,2673181.576,Open data
豐原區-公有-葫蘆墩圳平面停車場3,公共建設,停車場地,,,221629.3075,2683138.589,Open data
豐原區-公有-田心路平面停車場,公共建設,停車場地,,,221899.7086,2681240.868,Open data
豐原區-公有-中陽路平面停車場,公共建設,停車場地,,,223232.8002,2682674.739,Open data
豐原區-公所-富春國小地下停車場,公共建設,停車場地,,,220918.3835,2683076.902,Open data
豐原區-公有-葫蘆墩圳平面停車場4,公共建設,停車場地,,,221558.0257,2683037.947,Open data
豐原區-公有-葫蘆墩圳平面停車場5,公共建設,停車場地,,,221446.3197,2683033.742,Open data
豐原區-公有-葫蘆墩圳平面停車場6,公共建設,停車場地,,,221344.5932,2682943.131,Open data
豐原區-公有-葫蘆墩圳平面停車場7,公共建設,停車場地,,,221313.8386,2682799.215,Open data
豐原區-公有-葫蘆墩圳平面停車場8,公共建設,停車場地,,,221333.9054,2682679.562,Open data
豐原區-公有-葫蘆墩圳平面停車場9,公共建設,停車場地,,,221364.0869,2682539.954,Open data
北區-公有-健行停車場,公共建設,停車場地,,,216710.8137,2672843.825,Open data
北屯區-公有-民俗公園地下停車場,公共建設,停車場地,,,218228.3175,2674373.152,Open data
南屯區-公有(捷運水安宮站)-水安宮地下停車場,公共建設,停車場地,,,214056.673,2672075.023,Open data
西屯區-民營-大遠百地下停車場,公共建設,停車場地,,,213906.9631,2673148.585,Open data
西區-觀旅局-草悟廣場地下停車場,公共建設,停車場地,,,215935.5803,2671612.999,Open data
北屯區-公有-景賢停車場 ,公共建設,停車場地,,,222636.3822,2673538.889,Open data
北屯區-公有-(細廣兼停2)長富停車場,公共建設,停車場地,,,220160.5373,2675190.738,Open data
北區-民營-中友停車場,公共建設,停車場地,,,217968.9552,2671998.121,Open data
潭子-公所-環中東路一段台74快速道路下停車場,公共建設,停車場地,,,220368.0677,2677266.892,Open data
南屯區-公有(捷運豐樂公園站)-豐樂停車場,公共建設,停車場地,,,213826.6672,2669541.615,Open data
北區-公有-中賓停車場,公共建設,停車場地,,,217827.1927,2672223.265,Open data
東區-公有-一心停車場,公共建設,停車場地,,,219723.774,2670470.348,Open data
東區-公有-東英停車場,公共建設,停車場地,,,219714.1856,2670740.6,Open data
北區-公有-建成停車場,公共建設,停車場地,,,219422.6731,2672238.575,Open data
北區-公有-武昌停車場,公共建設,停車場地,,,216286.3576,2673828.297,Open data
西區-公有-柳川廣十地下停車場,公共建設,停車場地,,,216644.7593,2670674.365,Open data
南屯區-公有-文昌停車場,公共建設,停車場地,,,213015.7623,2670396.483,Open data
南區-公有-南平停車場,公共建設,停車場地,,,216050.7929,2668786.358,Open data
北屯區-公有-中平停車場,公共建設,停車場地,,,215843.4856,2675580.337,Open data
大甲區-公所-文武停車場,公共建設,停車場地,,,212121.7482,2693330.244,Open data
大甲區-公所-經國路停車場,公共建設,停車場地,,,211444.9848,2694459.56,Open data
大甲區-公所-停三停車場,公共建設,停車場地,,,211837.4384,2693259.02,Open data
大里區-公所-廣兼停五停車場,公共建設,停車場地,,,218413.4887,2666238.095,Open data
大里區-公所-國立興大附中地下停車場,公共建設,停車場地,,,217866.387,2667073.267,Open data
大里區-公所-崇光停車場,公共建設,停車場地,,,218111.8852,2667752.723,Open data
大里區-公所-廣兼停八停車場,公共建設,停車場地,,,218220.7508,2666427.906,Open data
大里區-公所-廣兼停六停車場,公共建設,停車場地,,,217064.6793,2667674.257,Open data
大里區-公所-立新社區停車場,公共建設,停車場地,,,219228.0716,2666828.828,Open data
大里區-公所-立元停車場,公共建設,停車場地,,,219298.0336,2666271.604,Open data
大里區-公所-仁堤停車場,公共建設,停車場地,,,219460.0965,2665992.165,Open data
大里區-公所-公六公園停車場,公共建設,停車場地,,,216810.2297,2667538.623,Open data
大里區-公所-國光公園停車場,公共建設,停車場地,,,217197.5137,2667971.869,Open data
大里區-公所-鳥竹圍公園停車場,公共建設,停車場地,,,218214.5896,2668224.291,Open data
大里區-公所-大新停車場,公共建設,停車場地,,,217386.2988,2666068.743,Open data
大雅區-公所-停六停車場,公共建設,停車場地,,,216085.4446,2679048.509,Open data
大雅區-公所-中清雅潭停車場,公共建設,停車場地,,,214278.6708,2679531.393,Open data
西區-公有-大益立體停車場,公共建設,停車場地,,,215091.213,2671256.211,Open data
東區-公有-精武東停車場,公共建設,停車場地,,,220305.1531,2671462.557,Open data
東區-公有-南京立體停車場,公共建設,停車場地,,,218575.5675,2670583.587,Open data
東區-公有-大智停車場,公共建設,停車場地,,,218279.9463,2670185.539,Open data
西區-公有-雙龍停車場,公共建設,停車場地,,,216169.3729,2671635.699,Open data
南屯區-公有-精科停車場,公共建設,停車場地,,,208313.3092,2671503.704,Open data
西屯區-公有-馬龍潭停車場,公共建設,停車場地,,,212412.3066,2672801.373,Open data
北屯區-公有-敦化停車場,公共建設,停車場地,,,215772.3039,2675553.928,Open data
西屯區-民營-新光三越百貨股份有限公司台中中港分公司停車場,公共建設,停車場地,,,213774.9917,2673198.759,Open data
北屯區-公有(捷運四維國小站)-三光停車場,公共建設,停車場地,,,219151.5293,2673728.761,Open data
東區-公有-三賢停車場,公共建設,停車場地,,,220659.9526,2671029.894,Open data
東區-公有-旱溪停車場,公共建設,停車場地,,,220516.9018,2670658.067,Open data
后里區-公所-三光路小型停車場,公共建設,停車場地,,,220748.0985,2689116.593,Open data
后里區-公所-復興街旱溝加蓋停車場,公共建設,停車場地,,,221570.2128,2689100.517,Open data
西屯區-公有-(停71)漢口立體停車場,公共建設,停車場地,,,215716.3426,2673413.235,Open data
南屯區-公有(捷運豐樂公園站)-豐功停車場,公共建設,停車場地,,,213857.9629,2669858.284,Open data
西區-民營-廣三SOGO停車場,公共建設,停車場地,,,215591.6462,2672271.689,Open data
大里區-公所-仁興停車場,公共建設,停車場地,,,217441.4655,2667966.88,Open data
大里區-公所-德芳興停車場,公共建設,停車場地,,,217265.5216,2666600.622,Open data
西區-公有-林森停車場,公共建設,停車場地,,,216826.0475,2669966.243,Open data
西區-公有-光明停車場,公共建設,停車場地,,,216978.1044,2669794.226,Open data
北區-公有-金華停車場,公共建設,停車場地,,,218660.6556,2672301.146,Open data
西區-公有-土庫停車場,公共建設,停車場地,,,215191.5461,2670726.574,Open data
北屯區-公有-雷中停車場,公共建設,停車場地,,,216360.9569,2675295.579,Open data
南區-公有-健康公園地下停車場,公共建設,停車場地,,,216171.5445,2668271.079,Open data
西區-公有-民龍停車場,公共建設,停車場地,,,216495.3361,2671959.429,Open data
北屯區-公有-新平停車場,公共建設,停車場地,,,215589.4672,2675569.875,Open data
北屯區-公有-新平公園附屬停車場,公共建設,停車場地,,,215711.7655,2675727.955,Open data
西屯區-公有-惠安停車場 ,公共建設,停車場地,,,213632.7578,2673209.09,Open data
西屯區-民營-城市車旅-惠來站停車場,公共建設,停車場地,,,213805.1602,2673074.64,Open data
西屯區-公有-惠新停車場,公共建設,停車場地,,,213653.2844,2673288.778,Open data
大里區-公所-國光花市停車場,公共建設,停車場地,,,217834.7483,2666567.209,Open data
北區-獎參-中正公園地下停車場,公共建設,停車場地,,,217624.5769,2672498.387,Open data
南區-公有-樹德停車場,公共建設,停車場地,,,214839.7456,2668193.454,Open data
南區-公有-德義停車場,公共建設,停車場地,,,217190.2863,2669247.734,Open data
南區-公有-城隍停車場,公共建設,停車場地,,,217423.8697,2669163.027,Open data
南區-公有-健康公園附設停車場,公共建設,停車場地,,,216436.2799,2668460.945,Open data
南區-公有-復興停車場,公共建設,停車場地,,,217099.7935,2669674.333,Open data
烏日區-公所-烏日區停三停車場,公共建設,停車場地,,,213321.564,2666796.281,Open data
烏日區-公有(捷運烏日站)-烏日區停八停車場,公共建設,停車場地,,,212194.6255,2667358.517,Open data
南屯區-公有-三塊厝停車場,公共建設,停車場地,,,212591.7025,2671464.128,Open data
南屯區-公有-新厝停車場,公共建設,停車場地,,,212275.9976,2671214.662,Open data
南屯區-公有-文心森林公園附屬停車場,公共建設,停車場地,,,213779.9801,2671166.456,Open data
南屯區-公有-南屯停車場 ,公共建設,停車場地,,,213453.7289,2670761.939,Open data
南屯區-公有-大新停車場 ,公共建設,停車場地,,,214716.1986,2671663.593,Open data
南屯區-公有-大進停車場,公共建設,停車場地,,,214449.7644,2670779.353,Open data
太平區-公有-坪林森林附屬停車場,公共建設,停車場地,,,222866.1117,2671454.122,Open data
豐原區-公所-廣兼停二停車場,公共建設,停車場地,,,221008.575,2682491.946,Open data
南屯區-公有-錢嶺停車場,公共建設,停車場地,,,208995.6231,2671993.461,Open data
西屯區-公有(捷運市政府站)-市政公園停車場,公共建設,停車場地,,,214149.7568,2672719.362,Open data
西屯區-公有(捷運市政府站)-市政公園停車場,公共建設,停車場地,,,213845.2571,2672858.573,Open data
北屯區-公有-(廣兼停7)南興停車場,公共建設,停車場地,,,220454.7462,2674984.126,Open data
南屯區-公有-大墩國中地下停車場,公共建設,停車場地,,,213312.6439,2671227.458,Open data
西屯區-BOT-星享道公有停車場,公共建設,停車場地,,,213942.9703,2675325.874,Open data
豐原區-公所-北陽路停車場,公共建設,停車場地,,,222715.4356,2682943.746,Open data
西屯區-民營-NTC國家商貿中心地下停車場,公共建設,停車場地,,,213053.7665,2673290.323,Open data
西區-國美館-國美館美術園區停車場,公共建設,停車場地,,,215658.7296,2670592.538,Open data
西區-國美館-國美館民生園區停車場,公共建設,停車場地,,,215984.5349,2670835.408,Open data
南屯區-民營-文心秀泰停車場,公共建設,停車場地,,,213938.286,2669468.237,Open data
南區-公有-建國北停車場,公共建設,停車場地,,,214596.5985,2668520.772,Open data
東區-公有-舊建國市場臨時停車場,公共建設,停車場地,,,218138.2026,2670429.508,Open data
大里區-公有-大里運動公園地下停車場,公共建設,停車場地,,,217854.2194,2666185.077,Open data
北區-科博-科博館第一停車場,公共建設,停車場地,,,215947.712,2672435.852,Open data
北區-科博-科博館第二停車場,公共建設,停車場地,,,216252.6585,2672472.78,Open data
北區-科博-科博館第三停車場,公共建設,停車場地,,,216191.7557,2672501.72,Open data
沙鹿區-民航局-臺中航空站停車場,公共建設,停車場地,,,209251.0494,2683086.836,Open data
西屯區-公有-中央公園南側停車場,公共建設,停車場地,,,214946.9194,2674562.497,Open data
西屯區-公有-中央公園北側停車場,公共建設,停車場地,,,214434.4619,2676849.69,Open data
中區-公有-大誠立體停車場,公共建設,停車場地,,,217407.9468,2671087.913,Open data
西區-公有-府後街地下停車場,公共建設,停車場地,,,216978.9287,2670149.734,Open data
南屯區-公有-南屯國小地下停車場,公共建設,停車場地,,,213229.0504,2670340.555,Open data
西區-公有-忠明公園地下停車場,公共建設,停車場地,,,215459.1231,2672100.345,Open data
西屯區-公有-惠順停車場,公共建設,停車場地,,,213429.6357,2673250.588,Open data
北屯區-公有-臺中市中央公園地下停車場,公共建設,停車場地,,,215273.811,2675281.581,Open data
西屯區-民營-城市車旅-大墩站停車場,公共建設,停車場地,,,214485.7572,2672984.323,Open data
北屯區-公有-江興停車場,公共建設,停車場地,,,219140.1331,2673159.525,Open data
西屯區-公有-河南停車場 ,公共建設,停車場地,,,215676.8072,2673872.949,Open data
西屯區-公有-忠義停車場,公共建設,停車場地,,,215188.5534,2673657.063,Open data
西屯區-公有-櫻花停車場  ,公共建設,停車場地,,,214640.4658,2673903.176,Open data
西屯區-公有-上安停車場 ,公共建設,停車場地,,,213411.3135,2674028.113,Open data
西屯區-公有-大鵬停車場,公共建設,停車場地,,,216023.8388,2674525.549,Open data
西屯區-公有-同心停車場,公共建設,停車場地,,,213210.3192,2674886.959,Open data
西屯區-公有-弘孝停車場 ,公共建設,停車場地,,,214335.9175,2674014.688,Open data
北區-公有-臺中公園地下停車場,公共建設,停車場地,,,217774.0102,2671175.681,Open data
大肚區-公所-大肚地下停車場,公共建設,停車場地,,,203893.6592,2671859.561,Open data
西屯區-民營-城市車旅-市政站停車場,公共建設,停車場地,,,213458.5862,2672653.563,Open data
北區-公有-雙十國中地下停車場,公共建設,停車場地,,,218598.9334,2671961.276,Open data
北屯區-公有-(細廣停2)太和停車場,公共建設,停車場地,,,222086.8716,2673125.749,Open data
太平區-公所-新平立體停車場,公共建設,停車場地,,,221138.7214,2671578.238,Open data
太平區-公所-中興立體停車場,公共建設,停車場地,,,221571.6506,2669545.095,Open data
太平區-公所-育賢停車場,公共建設,停車場地,,,221415.0751,2672556.717,Open data
西屯區-公有(捷運市政府站)-臺灣大道市政大樓附屬地下停車場,公共建設,停車場地,,,214282.4627,2672959.359,Open data
北屯區-民營-臺中洲際棒球場立體停車場,公共建設,停車場地,,,217959.8238,2676963.125,Open data
北屯區-中捷-捷運北屯總站轉乘停車場,公共建設,停車場地,,,220405.9252,2675934.474,Open data
北屯區-中捷-捷運四維國小站轉乘停車場,公共建設,停車場地,,,218826.9104,2673972.015,Open data
北屯區-中捷-捷運文心崇德站轉乘停車場,公共建設,停車場地,,,217983.8618,2674105.682,Open data
北屯區-中捷-捷運文心中清站轉乘停車場,公共建設,停車場地,,,216582.0782,2674276.143,Open data
西屯區-中捷-捷運文華高中站轉乘停車場,公共建設,停車場地,,,215484.2183,2674066.123,Open data
西屯區-中捷-捷運文心櫻花站轉乘停車場,公共建設,停車場地,,,214822.8079,2673679.006,Open data
南屯區-中捷-捷運水安宮站轉乘停車場,公共建設,停車場地,,,214056.6786,2672077.238,Open data
南屯區-中捷-捷運南屯站轉乘停車場,公共建設,停車場地,,,214174.8869,2670591.764,Open data
南屯區-中捷-捷運豐樂公園站轉乘停車場,公共建設,停車場地,,,214091.4503,2669746.943,Open data
南區-中捷-捷運大慶站轉乘停車場,公共建設,停車場地,,,214209.7331,2668280.301,Open data
北屯區-公有-(細停1)同榮停車場,公共建設,停車場地,,,215897.7701,2677032.164,Open data
東區-公有-十甲停車場,公共建設,停車場地,,,219927.608,2670739.04,Open data
太平區-公所-長億停車場,公共建設,停車場地,,,221650.4985,2668306.75,Open data
太平區-公所-新光廣兼停一停車場,公共建設,停車場地,,,220217.0216,2673054.231,Open data
太平區-公所-新光廣兼停四停車場,公共建設,停車場地,,,221838.4402,2670822.625,Open data
太平區-公所-新光廣停八停車場,公共建設,停車場地,,,221130.7319,2672649.214,Open data
太平區-公所-平安廣場停車場,公共建設,停車場地,,,221701.8129,2668553.621,Open data
東區-民營-大魯閣新時代購物中心地下停車場,公共建設,停車場地,,,218300.044,2670082.496,Open data
西區-民營-台灣聯通勤美誠品停車場,公共建設,停車場地,,,215875.179,2671852.366,Open data
西屯區-民營-台灣聯通台中青海停車場,公共建設,停車場地,,,213969.8061,2673888.247,Open data
西屯區-民營-台灣聯通台中大墩停車場,公共建設,停車場地,,,214840.5948,2672653.402,Open data
北屯區-公有-天祥停車場,公共建設,停車場地,,,218966.9139,2672941.723,Open data
沙鹿區-公所-竹林北溪平面停車場,公共建設,停車場地,,,205814.7131,2681762.554,Open data
沙鹿區-公所-竹林南溪平面停車場,公共建設,停車場地,,,205306.185,2681522.706,Open data
西區-公有-萬壽棒球場附屬地下停車場,公共建設,停車場地,,,214440.8794,2671291.046,Open data
北屯區-公有-(廣停5)祥和停車場,公共建設,停車場地,,,221680.3618,2673098.865,Open data
北屯區-公有-中興網球附設停車場,公共建設,停車場地,,,217080.2085,2674387.947,Open data
北區-公有-新興停車場,公共建設,停車場地,,,217977.4927,2671276.005,Open data
西區-公有-藍興停車場,公共建設,停車場地,,,216337.9508,2669865.497,Open data
北區-公有-東欣停車場,公共建設,停車場地,,,217389.801,2672039.306,Open data
北屯區-公有-昌和公園附設停車場,公共建設,停車場地,,,218291.2993,2675277.85,Open data
豐原區-公有-陽明大樓地下停車場,公共建設,停車場地,,,221709.037,2682385.315,Open data
西屯區-公有-惠來立體停車場,公共建設,停車場地,,,213367.4497,2672777.839,Open data
北屯區-公有-天津停車場,公共建設,停車場地,,,217546.3982,2673864.128,Open data
北區-公有-山西停車場,公共建設,停車場地,,,217099.7554,2674053.432,Open data
北屯區-公有-松竹停車場,公共建設,停車場地,,,217803.0591,2675028.649,Open data
北屯區-公有-仁德停車場,公共建設,停車場地,,,218272.8519,2676116.28,Open data
豐原區-公有-大明路中興停車場,公共建設,停車場地,,,220387.8229,2681863.05,Open data
烏日區-公所-九德停車場,公共建設,停車場地,,,213710.3057,2667752.174,Open data
烏日區-公所-烏日區停二停車場,公共建設,停車場地,,,213058.0956,2667123.676,Open data
東區-公有-干城立體停車場,公共建設,停車場地,,,218281.4858,2670876.621,Open data
大甲區-公所-文昌國小地下停車場,公共建設,停車場地,,,211939.886,2693620.91,Open data
西屯區-公有-國豐停車場,公共建設,停車場地,,,210704.8512,2676375.532,Open data
西屯區-公有-細停二停車場,公共建設,停車場地,,,214375.9058,2673753.214,Open data
西屯區-公有-下石碑停車場,公共建設,停車場地,,,215749.7425,2674623.669,Open data
西屯區-公有-銀聯三村停車場,公共建設,停車場地,,,215269.3792,2673467.48,Open data
西屯區-公有-朝富停車場,公共建設,停車場地,,,213247.0406,2673370.671,Open data
東區-公有-信心停車場,公共建設,停車場地,,,219743.0087,2669956.424,Open data
北區-公有-金龍停車場,公共建設,停車場地,,,218111.7919,2672250.312,Open data
北區-公有-中德停車場,公共建設,停車場地,,,216407.344,2673428.198,Open data
西區-公有-吉龍停車場,公共建設,停車場地,,,215626.1575,2669729.866,Open data
西區-公有-貴和停車場,公共建設,停車場地,,,216531.7541,2670159.638,Open data
西區-公有-廣民停車場,公共建設,停車場地,,,216817.0348,2670460.213,Open data
西區-公有-平和停車場,公共建設,停車場地,,,216726.0594,2670671.96,Open data
南屯區-公有-黎明停車場,公共建設,停車場地,,,212450.5478,2671889.786,Open data
南屯區-公有-馬祖停車場,公共建設,停車場地,,,210371.9534,2669927.363,Open data
南屯區-公有-春安停車場,公共建設,停車場地,,,210128.5257,2670107.46,Open data
北屯區-公有-(廣兼停8)竹興停車場,公共建設,停車場地,,,220067.3139,2674343.688,Open data
