名稱,分類,次分類,污染類別,定位地址,回報地址,X坐標,Y座標,來源
聯廣合企業有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市清水區臺中港10號碼頭中國貨櫃運輸股份有限公司貨櫃集散站,臺中市清水區中橫十三路15號,202251.9272,2686092.214,Google
展曳交通有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市大安區龜殼里龜殼路200之8號,臺中市大安區龜殼里龜殼路200之8號,207909.1849,2695290.161,Google
康德環保工程有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市南屯區黎明路一段497巷43號對面土地（南屯區鎮南段525之1地號）,臺中市南屯區鎮平里11鄰黎明路一段497巷43號,212283.926,2668676.321,TGOS
金裕倫有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市西屯區文心路二段588號,臺中市西屯區何成里1鄰文心路二段588號,214265.826,2672739.828,TGOS
仁久環保企業有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市大雅區忠雅段1038地號,臺中市大雅區忠雅段1038地號,210456.904,2680654.711,NLSC
黃金屋環保科技有限公司,特殊設施,環境污染,廢棄物清除處理機構,臺中市西區民龍里臺灣大道二段239號,臺中市西區民龍里15鄰臺灣大道二段239號,216144.138,2671979.537,TGOS
薰漢營造工程股份有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區南興路,找不到指定的門牌地址。,,,Google
元城營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市北區三民路三段335號旁,臺中市北區金龍里21鄰三民路三段335號,218432.214,2672521.819,TGOS
仕明營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市西屯區永福路124號附近營建工地,臺中市西屯區福雅里13鄰永福路124號,211519.195,2675508.092,TGOS
國雄建設股份有限公司,特殊設施,環境污染,噪音污染,臺中市西屯區大墩二十街88號旁工地,臺中市西屯區何南里19鄰大墩二十街88號,214869.13,2672671.683,TGOS
盛傑營造有限公司,特殊設施,環境污染,噪音污染,臺中市清水區西寧段452地號,臺中市清水區西寧段452地號,206805.057,2685320.019,NLSC
藍圖營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市太平區環中東路三段與立德街交叉口旁營建工地,臺中市太平區環中東路三段與立德街交叉口旁營建工地,221145.0014,2672036.694,Google
藍圖營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市太平區環中東路三段與立德街交叉口旁營建工地,臺中市太平區環中東路三段與立德街交叉口旁營建工地,221145.0014,2672036.694,Google
藍圖營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市太平區環中東路三段與立德街交叉口旁營建工地,臺中市太平區環中東路三段與立德街交叉口旁營建工地,221145.0014,2672036.694,Google
頌恩營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市東區泉源段15地號,臺中市東區泉源段15地號,218866.596,2670050.569,NLSC
璿灃營造有限公司,特殊設施,環境污染,噪音污染,臺中市北區梅亭街與梅亭街572巷口旁,臺中市北區梅亭街與梅亭街572巷口旁,216579.1553,2672824.47,Google
元城營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市北區三民路三段335號,臺中市北區金龍里21鄰三民路三段335號,218432.214,2672521.819,TGOS
元城營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市北區三民路三段335號,臺中市北區金龍里21鄰三民路三段335號,218432.214,2672521.819,TGOS
敦鴻營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市龍井區新興段356地號,臺中市龍井區新興段356地號,208169.67,2675186.864,NLSC
崧富營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市南區復興路二段45號營建工地,臺中市南區和平里1鄰復興路二段45號,215386.133,2668301.322,TGOS
盛傑營造有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區碧柳段175地號,臺中市北屯區碧柳段175地號,220199.899,2675453.468,NLSC
頌恩營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市東區泉源段15地號,臺中市東區泉源段15地號,218866.596,2670050.569,NLSC
元聚營造有限公司之國聚建設股份有限公司之西屯區民安段1715新建工程,特殊設施,環境污染,噪音污染,臺中市西屯區福林路與福順路口工地,臺中市西屯區福林路與福順路口工地,210798.9717,2675612.133,Google
九典聯合建築師事務所,特殊設施,環境污染,噪音污染,臺中市西區公益路173巷83號,臺中市西區忠誠里8鄰公益路174巷173號,215234.182,2672069.558,TGOS
九典聯合建築師事務所,特殊設施,環境污染,噪音污染,臺中市西區公益路173巷83號,臺中市西區忠誠里8鄰公益路174巷173號,215234.182,2672069.558,TGOS
信泰國際企業股份有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區創研段18地號,臺中市北屯區創研段18地號,215459.015,2675193.082,NLSC
信泰國際企業股份有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區創研段18地號,臺中市北屯區創研段18地號,215459.015,2675193.082,NLSC
德昌營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市東區進德路與樂業二路交叉口工地 ,臺中市東區進德路與樂業二路交叉口,218793.9488,2669979.813,Google
聯恆營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市清水區港新三路,找不到指定的門牌地址。,,,Google
國城營造有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區碧柳段282地號,臺中市北屯區碧柳段282地號,219898.927,2675386.434,NLSC
國城營造有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區碧柳段282地號,臺中市北屯區碧柳段282地號,219898.927,2675386.434,NLSC
國城營造有限公司,特殊設施,環境污染,噪音污染,臺中市潭子區頭家段341地號,臺中市潭子區頭家段341地號,219432.833,2676820.885,NLSC
信誠塑膠工業有限公司,特殊設施,環境污染,噪音污染,臺中市梧棲區中央路一段39之1號,臺中市梧棲區永安里10鄰中央路一段39之2號,201999.505,2679795.549,TGOS
佳賀資產股份有限公司,特殊設施,環境污染,噪音污染,臺中市中區成功路357號,臺中市中區中華里23鄰成功路357號,217184.774,2671199.264,TGOS
柏鼎營造有限公司,特殊設施,環境污染,噪音污染,臺中市西屯區福科路與福瑞街交會處,臺中市西屯區福科路與福瑞街交叉口,209997.2335,2675828.982,Google
景衣衛自助洗衣店,特殊設施,環境污染,噪音污染,臺中市西屯區四川三街51號1樓,臺中市西屯區何安里24鄰四川三街51號,214711.782,2673231.421,TGOS
呈峰營造有限公司,特殊設施,環境污染,噪音污染,臺中市烏日區新高鐵段57地號,臺中市烏日區新高鐵段57地號,211167.688,2667506.25,NLSC
華鑑營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市烏日區高鐵三路與站區一路口,臺中市烏日區高鐵三路與站區一路交叉口,211024.26,2667691.04,Google
興亞營造工程股份有限公司,特殊設施,環境污染,噪音污染,臺中市豐原區安康段953地號,臺中市豐原區安康段953地號,221902.491,2681670.912,NLSC
元億企業社,特殊設施,環境污染,噪音污染,臺中市龍井區中沙路新庄仔巷附近,找不到指定的門牌地址。,,,Google
揚生機械有限公司,特殊設施,環境污染,噪音污染,臺中市南區復興路三段與五權路口(中油復興路站),臺中市南區復興路三段73號,216375.0651,2669337.537,Google
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
臺中市中區興中立體停車場新建工程,特殊設施,環境污染,噪音污染,臺中市中區臺灣大道一段與柳川西路三段路口,臺中市中區臺灣大道一段與柳川西路三段路交叉口,217238.9171,2671017.564,Google
曜揚營建股份有限公司,特殊設施,環境污染,噪音污染,臺中市清水區銀聯段1611地號,臺中市清水區銀聯段1611地號,205506.975,2684339.435,NLSC
歐達休閒娛樂有限公司,特殊設施,環境污染,噪音污染,臺中市西屯區青海南街59號,臺中市西屯區潮洋里1鄰青海南街59號,213016.796,2674177.93,TGOS
萬代福營造有限公司,特殊設施,環境污染,噪音污染,臺中市南區東興路一段與樹義一巷交叉口,臺中市南區東興路一段與樹義一巷交叉口,215138.8595,2668228.974,Google
萬代福營造有限公司,特殊設施,環境污染,噪音污染,臺中市南區東興路一段與樹義一巷交叉口,臺中市南區東興路一段與樹義一巷交叉口,215138.8595,2668228.974,Google
光亮車業,特殊設施,環境污染,噪音污染,臺中市西屯區河南路與市政北六路,臺中市西屯區河南路與市政北六路交叉口,213331.2261,2673340.46,Google
月眉國際開發股份有限公司,特殊設施,環境污染,噪音污染,臺中市后里區甲后路三段36巷35號附近,臺中市后里區眉山里12鄰甲后路三段36巷35號,217780.602,2690194.819,TGOS
遠揚營造工程股份有限公司,特殊設施,環境污染,噪音污染,臺中市豐原區萬年段1之2地號,臺中市豐原區萬年段1之2地號,224030.675,2684352.919,NLSC
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
欽成營造股份有限公司之大里區南門橋拓寬工程暨聯外道路拓寬工程(中興路二段822巷至七中路)之道路工程,特殊設施,環境污染,噪音污染,臺中市大里區中興路二段810號前馬路,臺中市大里區祥興里4鄰中興路二段810號,218217.019,2668452.569,TGOS
德昌營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市北區育德路與大德街口旁,臺中市北區育德路與大德街交叉口,217371.4166,2672479.4,Google
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
成鴻電訊有限公司,特殊設施,環境污染,噪音污染,臺中市大雅區建興路155號,臺中市大雅區三和里4鄰建興路155號,216069.19,2679162.56,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
月眉國際開發股份有限公司,特殊設施,環境污染,噪音污染,臺中市后里區甲后路三段36巷35號附近,臺中市后里區眉山里12鄰甲后路三段36巷35號,217780.602,2690194.819,TGOS
迷路串燒店,特殊設施,環境污染,噪音污染,臺中市大雅區雅潭路四段545號,臺中市大雅區二和里7鄰雅潭路四段545號,214991.437,2679513.128,TGOS
萬代福營造有限公司,特殊設施,環境污染,噪音污染,臺中市太平區樹孝路273巷,臺中市太平區樹孝路273巷,221316.5656,2672117.16,Google
萬代福營造有限公司,特殊設施,環境污染,噪音污染,臺中市太平區樹孝路273巷,臺中市太平區樹孝路273巷,221316.5656,2672117.16,Google
佳祥營造工程有限公司,特殊設施,環境污染,噪音污染,臺中市梧棲區中央路一段,找不到指定的門牌地址。,,,Google
齊裕營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市南屯區文心南路與文心南五路一段交會處,臺中市南屯區文心南路與文心南五路一段交叉口,214071.9564,2669687.969,Google
東霙營造股份有限公司之大有地產集合住宅新建工程,特殊設施,環境污染,噪音污染,臺中市大里區北新段1001地號,臺中市大里區北新段1001地號,217767.517,2668126.395,NLSC
如霏國際有限公司,特殊設施,環境污染,噪音污染,臺中市豐原區朴仔街323巷13號,臺中市豐原區朴仔街323巷13號,223695.0947,2685278.314,Google
鈺欣科技有限公司,特殊設施,環境污染,噪音污染,臺中市烏日區高鐵東一路111號,臺中市烏日區三和里4鄰高鐵東一路28號,210735.507,2667274.91,TGOS
昭雄營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市東區立德街67巷對面工地,臺中市東區立德街67巷對面工地,218167.3324,2669868.58,Google
長富投幣式自助洗車坊,特殊設施,環境污染,噪音污染,臺中市北屯區長富街338號,臺中市北屯區舊社里7鄰長富街338號,219889.848,2675148.532,TGOS
寶信營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市北屯區創研段6地號,臺中市北屯區創研段6地號,215710.942,2674965.542,NLSC
齊裕營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市南屯區文心南路與文心南五路一段交會處,臺中市南屯區文心南路與文心南五路一段交叉口,214071.9564,2669687.969,Google
寶信營造股份有限公司,特殊設施,環境污染,噪音污染,臺中市西屯區順平路與順平二街交叉口工地,臺中市西屯區順平路與順平二街交叉口工地,215772.1187,2674884.629,Google
