x,y,名稱,位置資訊
120.245371,22.914572,允利榮機械有限公司仁德廠,臺南市仁德區中洲里中洲路1216號
120.250469,22.916439,允利榮機械有限公司一廠,臺南市仁德區中洲里中洲八街456號
120.155289,23.162416,農豐實業廠,臺南市佳里區安西里文化西路346號
120.185299,23.183752,興達塑膠工廠,臺南市佳里區佳興里佳里興571號之24
120.14416,23.100104,允成石材股份有限公司一廠,臺南市七股區義合里義合65之10號
120.199637,23.067222,三開豐有限公司,臺南市安南區長安里長和路四段400巷30-3號
120.370076,23.235831,齋滋味實業有限公司,臺南市六甲區甲東里曾文街152號
120.3227,22.980979,何上口麵行工廠,臺南市關廟區下湖里1鄰南雄路二段880巷165號
120.274292,23.240987,十方製香廠,臺南市下營區新興里中山路1段478號
120.20643,23.088003,隆民企業社,臺南市安定區新吉里新吉281之7號
120.253186,23.007909,傑俐科技股份有限公司大灣廠,臺南市永康區崑山里大灣路942巷371弄100號
120.228943,23.089166,則宥興業有限公司安定廠,臺南市安定區港口里港口328之10號
120.248099,22.905577,正州實業股份有限公司二廠,臺南市仁德區中洲里中洲十一街236號
120.19792,23.078714,大世紀飾架有限公司ㄧ廠,臺南市安南區公親里公學路一段124巷153號
120.163126,23.242512,宗典木材行學甲廠,臺南市學甲區中洲里中洲15之18號
120.345231,22.966852,義成科技有限公司關廟廠,臺南市關廟區北花里中正路429號
120.256274,23.004852,隆輝安全帽有限公司崑山廠,臺南市永康區崑山里大灣路942巷271弄8號
120.248529,22.905011,正州實業股份有限公司三廠,臺南市仁德區中生里中洲226之28號
120.231139,23.078254,雅邦企業股份有限公司港口工廠,臺南市安定區大同里牛肉寮65之9、65之15、65之21號
120.233138,23.106922,已久工業股份有限公司二廠,臺南市安定區港尾里港尾1之25號
120.162276,23.2114,啟銘實業股份有限公司工廠,臺南市將軍區保源里源頭28之3號
120.305828,23.027187,瓜瓜園企業股份有限公司新化廠,臺南市新化區全興里竹子腳620號、中正路127巷31號
120.198937,23.175316,宏泩科技股份有限公司,臺南市佳里區三協里菜寮34之3號
120.217313,23.096922,偉展精密有限公司安定廠,臺南市安定區海寮里海寮30之16號
120.337384,22.968294,亞晨企業有限公司仁愛廠,臺南市關廟區北勢里仁愛路638號
120.314751,23.205897,豪展工業股份有限公司官田廠,臺南市官田區南?里三結義42之60號
120.237485,23.097145,和昌精密股份有限公司二廠,臺南市安定區港口里419之1號
120.229057,23.073169,勝傑光學有限公司一廠,臺南市安定區大同里牛肉寮87號
120.168297,23.221848,美麗康企業有限公司工廠,臺南市將軍區苓仔寮里苓和4之5號
120.329434,23.343975,勁岳實業有限公司,臺南市後壁區新東里148之15號
120.308119,22.948929,天成包裝機械企業有限公司,臺南市歸仁區看東里成功路一段27巷60弄360號
120.21324,23.095699,東亞木箱行海寮廠,臺南市安定區海寮里25之10號
120.276714,23.322488,國昌製油廠,臺南市鹽水區水秀里土庫74之10、74之11號
120.160524,23.119747,笙榮紙業股份有限公司工廠,臺南市七股區樹林里樹林37之50號
120.341031,22.911047,益祥螺絲企業股份有限公司布袋廠,臺南市關廟區布袋里長文街399巷65號
120.217596,22.922808,友俊工業股份有限公司一廠,臺南市仁德區二行里二仁路1段315巷273號
120.307062,23.063461,嘉梅龍製網有限公司,臺南市新市區永就里永就6之55號
120.258875,23.243656,士德企業社,臺南市下營區後街里中正北路396號
120.367099,23.28515,東發紙業行,臺南市柳營區重溪里小?腿2之16號
120.160124,23.225151,仁友力寢飾棉業廠,臺南市將軍區仁和里仁巷1之3號
120.145168,23.14487,萬泰水塔股份有限公司七股廠,臺南市七股區大埕里大埕284之1號
120.293992,23.008623,東鈁精密模具股份有限公司歸仁廠,臺南市歸仁區媽廟里保大路一段152巷150弄10號
120.335604,22.922609,祥亨企業社,臺南市關廟區布袋里長裕街265號
120.193894,23.189921,福成醬園,臺南市佳里區佳化里佳里興46之2號
120.237436,23.054013,清心生活事業股份有限公司台南廠,臺南市安南區東和里長和路1段50號
120.257623,22.933201,新富企業社,臺南市仁德區上崙里德崙路1325號
120.3094,23.129297,茅臺機械有限公司一廠,臺南市善化區小新里成功路399號
120.271531,22.909423,建瑋玩具工業股份有限公司歸仁廠,臺南市歸仁區大潭里長榮路一段318號
120.273155,23.025117,千有實業有限公司永康廠,臺南市永康區新樹里富強路二段189巷40號
120.436195,23.253551,一馨堂金紙香行一廠,臺南市東山區嶺南里牛稠子33之7號
120.282554,22.995314,萬一昌業行歸仁廠,臺南市歸仁區大廟里保大路三段55巷49、51號
120.28243,22.994524,嘉豪體育用品企業社歸仁廠,臺南市歸仁區大廟里保大路三段55巷76號
120.28241,22.994778,成華實業股份有限公司歸仁廠,臺南市歸仁區大廟里保大路三段55巷70號
120.282392,22.994859,源旗機械有限公司歸仁廠,臺南市歸仁區大廟里保大路三段55巷68號
120.274902,22.988399,光斌科技有限公司歸仁廠,臺南市歸仁區七甲里南丁路625巷89號
120.211656,23.052457,毓記企業有限公司台南廠,臺南市安南區新順里北安路3段745巷78之8號
120.306476,23.066154,新樺塑膠有限公司新市廠,臺南市新市區永就里永就46之32號
120.152558,23.103545,緯智工業股份有限公司,臺南市七股區竹橋里竹橋130之60號
120.172769,23.114917,原揚有限公司七股廠,臺南市七股區竹港里竹港25之13號
120.21972,23.093868,機零壹科技股份有限公司一廠,臺南市安定區港口里333之27號
120.282554,22.995314,百舜塑膠工業有限公司歸仁廠,臺南市歸仁區大廟里保大路三段55巷58、60號
120.195114,23.216187,雙鎰企業有限公司學甲廠,臺南市學甲區豐和里美豐125之27號
120.201696,23.220233,滿庭芳實業有限公司工廠,臺南市學甲區豐和里美豐49之13號
120.225931,23.078108,徠碩企業有限公司安定廠,臺南市安定區六嘉里六塊寮97-10號
120.272436,23.299951,王紀機械工業股份有限公司新營廠,臺南市新營區太北里太子宮44之36號
120.267771,22.957028,恒耀工業股份有限公司新田三廠,臺南市仁德區新田里新田二街116巷29號
120.32372,23.151112,忠葦有限公司善化廠,臺南市善化區東昌里東勢寮1之30號
120.288658,22.989011,長笠企業有限公司,臺南市歸仁區七甲里中正北路二段501巷60號
120.137737,23.055921,群運環保股份有限公司濱海廠,臺南市安南區城北里安明路4段100號
120.164961,23.000289,有利模具實業社,臺南市安平區石門里?忠街1之8號1樓
120.321997,22.973506,顯明玻璃企業股份有限公司工廠,臺南市關廟區下湖里南雄路二段886號
120.234795,23.009685,川頁車床加工,臺南市永康區五王里成功路130巷33號1樓
120.286848,22.994323,亦達光學股份有限公司,臺南市歸仁區媽廟里和順路一段288巷38弄36號
120.258371,23.055911,東易信有限公司,臺南市永康區三民里正北一路279巷2號A棟
120.241892,22.918241,順德富實業有限公司預拌混凝土廠,臺南市仁德區保安里文賢路二段63號
120.191413,23.0117,榮祥實業社,臺南市北區大和里大興街96巷7號1樓
120.185745,23.038083,錦鴻五金鐵材有限公司,臺南市安南區海西里海環街113巷5號1樓
120.195372,23.010272,東發麵店,臺南市北區文元里文賢一路273號1樓
120.184231,23.128105,麒宏食品工業有限公司,臺南市西港區劉厝里63-9號
120.30949,23.016268,永傳企業股份有限公司新化廠,臺南市新化區山?里頂山腳54之2號
120.189178,23.024562,東昇製麵店,臺南市安南區海佃里國安街56巷77弄10號
120.106577,23.092193,冠達企業社十份廠,臺南市七股區十份里十份45之13號
120.268105,23.286754,熒將機械工程有限公司一廠,臺南市新營區角帶里角帶圍1之15號
120.344721,23.305824,冠德展業股份有限公司東山廠,臺南市東山區聖賢里頂窩31之11號
120.34455,22.924533,鋒汶股份有限公司布袋廠,臺南市關廟區布袋里長裕街5號
120.210524,23.012923,全益工業社,臺南市北區六甲里和緯路2段30巷132號
120.275141,22.991786,松稜食品企業有限公司,臺南市歸仁區大廟里和順路二段305號
120.1797,23.114543,崇順企業社,臺南市西港區新復里新港52之12號
120.286941,22.993289,久綺有限公司,臺南市歸仁區媽廟里和順路一段202號
120.174106,23.115946,聯隆服裝材料股份有限公司七股廠,臺南市七股區竹港里竹港17之6號
120.145138,23.105882,穩展金屬興業有限公司二廠,臺南市七股區義合里義合45之6號
120.283201,22.996663,成祥五金行,臺南市歸仁區西埔里保大路二段305號
120.160754,23.229435,祥順實業社將軍廠,臺南市將軍區仁和里仁巷1之8號
120.194404,23.045062,利成塑膠廠,臺南市安南區原佃里怡安路二段500號
120.27054,23.299776,東周化學工業股份有限公司,臺南市新營區太北里太子宮44之66號
120.428486,23.384582,伯享生技股份有限公司白河廠,臺南市白河區草店里草店96之2號
120.275882,22.999832,盈冠企業社,臺南市歸仁區大廟里保大路三段290巷33弄18號
120.143496,23.13689,緯恩工業股份有限公司七股廠,臺南市七股區大埕里大埕431之6號
120.353916,23.309847,久芳生物科技股份有限公司,臺南市東山區聖賢里頂窩68號
120.306755,23.067316,再生發有限公司,臺南市新市區永就里永就45之30號
120.230994,23.081989,志昌邱鋼鐵股份有限公司台南廠,臺南市安定區大同里牛肉寮65之23號
120.324991,23.270161,大誠木箱行,臺南市柳營區東昇里柳營542之210號
120.289629,22.99811,朝盛鋼鐵有限公司二廠,臺南市歸仁區西埔里西埔一街50號
120.333089,23.376239,富勤企業社,臺南市後壁區菁寮里菁寮1之23號
120.179643,23.113147,鴻翰企業社,臺南市西港區新復里新港52之5號
120.287583,22.969294,禾群企業社,臺南市歸仁區南保里民權六街19巷19號
120.183351,23.177592,齎興螺絲工業股份有限公司佳里廠,臺南市佳里區六安里六安116之20號
120.175324,23.10773,沅倫實業社,臺南市七股區竹港里竹港82之20號
120.250376,23.195118,百豐傳牧場,臺南市麻豆區北勢里加輦邦16之6號
120.224094,23.079291,豪頂實業有限公司安定廠,臺南市安定區六嘉里六塊寮97之19號
120.179506,23.10704,億順企業社一廠,臺南市西港區永樂里大塭寮1號之11
120.198449,23.011943,漢亦龍實業股份有限公司,臺南市北區文元里文賢三街116號1樓
120.277221,22.975262,台同儀器有限公司台南廠,臺南市歸仁區七甲里南丁路73巷89號
120.331341,23.147591,永欣星工業發展股份有限公司善化廠,臺南市善化區東昌里東勢寮1-55號
120.310377,22.984621,冠昌塑膠企業股份有限公司下湖廠,臺南市關廟區下湖里下湖一街7號
120.303438,22.968603,聯亞機械有限公司,臺南市歸仁區歸仁里忠孝北路8巷21弄25號
120.172274,22.996345,揚笙企業社,臺南市安平區華平里育平九街142巷69號1樓
120.21328,22.982984,坤龍企業社,臺南市東區大同里大同路一段175巷132弄18號
120.373569,23.363194,名研有限公司後壁廠,臺南市後壁區後壁里426、427、428號
120.291605,22.986761,尚盛企業社,臺南市歸仁區七甲里中正北路二段417巷25號
120.197283,23.079929,大世紀飾架有限公司二廠,臺南市安定區新吉里公親寮1之15號
120.249487,22.995062,百酆橡膠有限公司永康廠,臺南市永康區建國里復興路1巷30弄72號
120.316627,23.045339,通國防護裝備股份有限公司新化廠,臺南市新化區護國里中山路47號
120.219195,23.093308,金潤實業股份有限公司海寮廠,臺南市安定區海寮里海寮30之15號
120.150156,23.15397,嘉華鞋材股份有限公司七股廠,臺南市七股區大埕里大埕8之8號
120.186622,22.940315,岏興工業有限公司明興廠,臺南市南區喜東里明興路619巷234號
120.348952,23.30823,德賢塑膠企業股份有限公司東山廠,臺南市東山區聖賢里頂窩1之7、1之8號
